#! FIELDS time crd26 crd29 crd49 crd50 crd57 crd60 crd65 crd90 crd97
 29.000000 57.259473 59.120632 45.361371 61.058301 55.515765 47.534088 57.041461 68.326396 49.733513
 30.000000 59.128826 61.280674 51.064669 67.371639 52.035926 52.294656 58.025561 64.898866 53.411341
 31.000000 54.543506 61.012417 45.770184 65.481780 56.271723 50.792733 56.641439 62.714574 53.148913
 32.000000 59.110555 57.198306 48.532809 69.815200 52.829752 53.031270 61.476940 64.092435 54.808412
 33.000000 57.783244 58.097885 48.407186 65.193933 57.204804 53.363921 63.382553 65.086114 51.803025
 34.000000 57.664241 57.019408 50.565936 65.609509 54.109834 52.510295 58.184870 64.974948 45.265506
 35.000000 54.379015 62.013888 48.992948 67.647085 56.946794 51.044672 60.435312 64.742243 47.543648
 36.000000 56.277584 58.235802 51.427129 72.100429 55.961362 50.195409 60.949890 64.851538 44.959443
 37.000000 59.240517 61.470257 48.538915 68.018542 57.659366 51.609596 58.372053 65.352192 47.748961
 38.000000 60.515146 55.888904 46.279184 65.506919 56.598299 52.915238 57.407900 71.936966 50.155563
 39.000000 58.584395 58.769607 47.558516 67.189037 55.306209 50.218297 61.267939 64.692695 49.592571
 40.000000 58.017793 58.813460 48.628526 68.370316 57.588798 52.499754 58.368974 65.762535 48.105373
 41.000000 58.947807 56.331029 48.581743 65.632255 53.849869 50.728820 56.647912 63.974514 48.052915
 42.000000 51.568108 59.139709 47.055302 69.647957 58.373537 52.938688 56.573959 63.765897 42.522718
 43.000000 50.932926 57.896912 50.207928 66.769330 57.572155 52.699239 58.131529 66.860887 45.299978
 44.000000 58.449530 59.327967 48.971277 66.742822 53.255243 50.931791 58.049319 62.228257 44.657684
 45.000000 59.160848 65.145036 45.918228 66.002331 55.234060 49.857164 56.866185 67.361597 43.150200
 46.000000 58.331602 60.741672 45.675145 68.149897 50.991370 55.348834 54.966348 63.841236 42.559143
 47.000000 54.311007 58.714203 45.313033 68.478117 54.005309 47.944603 58.515391 58.618330 47.960271
 48.000000 58.991015 57.763662 46.854589 65.509649 51.323399 47.250125 54.336535 66.738821 46.346156
 49.000000 58.342313 60.816421 46.638490 68.074491 53.719091 52.097029 54.804569 62.642995 44.050432
 50.000000 57.565132 64.101749 49.452096 66.502763 50.221309 50.654265 59.038955 60.219242 44.908240
 51.000000 54.619278 62.541414 47.653691 67.713051 55.876086 50.340591 55.327674 62.137531 42.448252
 52.000000 55.845038 60.647915 45.592649 70.005972 56.707619 53.199583 58.488158 62.967957 44.854762
 53.000000 53.929088 60.506275 47.957110 66.487002 53.226876 50.563437 58.061773 63.852528 43.869224
 54.000000 62.661176 60.739437 47.024858 65.753815 50.341819 49.396172 57.553307 60.658671 43.549661
 55.000000 54.066487 62.980270 45.357914 68.731005 53.698697 53.208311 55.201826 62.003288 46.310390
 56.000000 52.811169 61.004743 47.645913 70.743250 52.549958 49.320053 54.498174 62.986730 45.529171
 57.000000 56.186839 58.634780 47.971338 69.841095 55.250095 51.352522 60.233732 61.448438 43.364138
 58.000000 57.771030 55.310577 47.597509 70.221172 54.691841 53.635544 57.360676 62.275961 45.833901
 59.000000 54.692209 57.925507 44.655049 69.581829 55.845177 52.287078 58.052299 62.399970 44.791665
 60.000000 53.522058 55.954054 48.071673 66.046124 56.811432 49.661068 60.506721 63.004671 47.222075
 61.000000 53.866789 56.219514 46.813148 72.249750 54.478274 51.952098 57.444772 65.895043 46.959363
 62.000000 56.569936 57.262669 46.351762 68.080973 53.520678 55.264203 59.713829 63.020841 48.635285
 63.000000 59.399542 57.256901 48.598250 67.888261 51.698919 51.275349 57.298588 62.054392 47.516819
 64.000000 57.126838 58.561340 50.814066 69.307895 56.175920 52.210802 57.850373 64.030325 42.985284
 65.000000 61.111987 60.164786 45.924937 69.388564 55.644680 51.132851 60.301644 63.652389 46.947740
 66.000000 59.651852 60.498996 46.334702 66.324994 50.792877 45.750692 53.873142 66.927348 50.071760
 67.000000 55.103399 58.715552 48.570012 61.679318 55.951419 52.441288 53.268189 64.028755 49.180467
 68.000000 55.349925 58.752133 47.020218 65.408376 54.237769 55.262453 57.005803 63.992021 48.549420
 69.000000 58.317651 55.121710 46.015538 65.409434 55.365267 50.331929 52.754259 64.103495 43.413230
 70.000000 60.332921 63.021327 47.793377 68.509734 55.627067 50.150000 56.445404 61.496428 45.320138
 71.000000 57.240902 58.167717 49.791051 67.862050 56.028083 49.004396 57.200322 65.934125 42.282004
 72.000000 57.211151 55.509956 43.895426 66.623797 54.867596 46.747781 55.840076 64.946852 44.503293
 73.000000 57.687167 58.281177 46.107485 66.505906 55.518804 50.831773 58.065911 65.384868 42.291687
 74.000000 59.574501 57.285849 46.130019 67.488835 52.078909 48.436898 56.298198 64.565596 43.729171
 75.000000 55.814266 57.100057 48.457111 66.126457 54.677624 50.470494 58.904294 65.430854 48.127175
 76.000000 52.578809 58.861160 51.740552 65.645718 53.583589 52.265072 55.712626 61.828100 42.792491
 77.000000 52.436374 56.890092 49.158909 65.301907 56.047657 46.991407 58.484863 64.240270 48.556024
 78.000000 58.817447 57.840321 48.470852 67.912262 54.828864 50.231742 62.371874 63.850283 44.630028
 79.000000 62.785582 61.602189 45.229394 66.001677 52.114965 47.546330 59.944971 61.818860 41.997149
 80.000000 53.362906 55.000282 45.369921 62.579176 54.801091 51.333645 59.129656 64.861144 44.087999
 81.000000 56.825054 59.824469 48.806151 66.903642 54.992547 46.154717 59.537316 60.873084 43.221519
 82.000000 55.830088 56.934493 46.026664 67.890959 56.564179 52.033404 55.789399 65.314285 46.326594
 83.000000 61.384868 60.815775 44.879143 66.957274 52.630125 48.674737 56.831927 62.686708 42.755241
 84.000000 57.843294 61.268213 51.020245 68.689345 56.282181 52.157936 58.018085 65.575560 47.664627
 85.000000 56.391442 64.071922 49.075816 67.686053 52.616895 48.903795 56.017774 66.019565 45.508974
 86.000000 58.900377 57.447326 49.682660 63.353687 50.596344 47.920376 57.315552 66.180280 47.199818
 87.000000 55.728587 59.473004 45.570681 66.123609 54.028355 48.133401 58.142698 65.476720 45.266138
 88.000000 60.478186 61.174863 44.653903 69.893963 54.459678 50.125138 59.125433 67.787923 44.895599
 89.000000 58.176821 61.528395 45.279339 65.339539 49.121889 48.005504 57.174226 63.873658 45.295909
 90.000000 60.827563 63.215935 50.567188 67.962580 53.903993 51.824597 62.221768 66.945439 48.101594
 91.000000 62.208553 56.970410 47.981825 65.925342 56.302070 51.190495 61.807087 64.447697 45.039405
 92.000000 59.324979 61.103935 45.925657 63.616582 56.773245 54.017033 58.883232 63.159314 44.095892
 93.000000 56.265333 56.366832 46.260684 63.431552 52.141093 47.199317 62.001896 64.302682 45.607015
 94.000000 57.523574 57.984275 47.413134 66.648228 56.980534 48.855095 63.593552 65.017555 43.101025
 95.000000 59.005346 62.165652 49.154212 66.882828 55.732836 53.326895 55.863408 64.992369 46.464335
 96.000000 57.244078 63.447654 46.848179 64.510360 54.008804 48.289326 57.315904 61.048786 47.991035
 97.000000 56.856844 60.032241 49.909596 64.153821 54.179831 51.677194 58.771367 62.579505 48.269510
 98.000000 55.397085 61.420194 44.654910 61.985492 54.873033 45.856286 57.402376 65.337077 49.941870
 99.000000 59.072086 58.844322 48.716666 66.793068 53.401507 50.242905 56.236586 63.763120 48.458999
 100.000000 56.466950 55.289221 50.663039 74.131679 56.384765 52.005196 57.562796 63.527530 45.681665
 101.000000 56.577774 57.787307 50.220441 68.330909 56.926003 54.535554 53.408659 63.250835 42.509793
 102.000000 54.553309 60.179378 48.797112 67.165038 52.843390 48.183112 56.536891 66.514255 47.872206
 103.000000 57.614348 54.257529 48.050439 64.877790 54.418049 48.635957 56.245575 63.002560 47.906275
 104.000000 58.316210 56.394979 47.829319 71.038207 56.084456 45.206954 53.256913 62.798343 47.594799
 105.000000 59.817519 59.867692 43.994476 63.732646 53.783499 48.043048 56.292432 62.484845 46.519482
 106.000000 52.928269 58.261703 50.263071 69.598349 58.591595 51.747523 60.090605 66.326387 46.076159
 107.000000 59.244831 60.515639 51.056873 67.272380 48.614187 50.028421 59.056739 68.613561 44.045783
 108.000000 61.987148 59.564983 48.137987 69.707916 53.010339 50.929182 59.632770 64.880360 45.541080
 109.000000 58.769954 58.483532 47.163363 68.533457 54.211594 48.734453 57.648512 69.701708 47.697439
 110.000000 57.952898 59.866630 51.319228 69.999382 54.311429 48.433760 56.559959 62.586370 46.986831
 111.000000 60.125285 57.567392 48.829027 67.532319 52.898798 52.538072 60.927084 63.553146 48.270134
 112.000000 62.138719 60.952623 47.232701 67.241091 56.047903 49.480457 57.614635 63.667693 49.651270
 113.000000 55.688512 54.686116 50.543994 68.999979 53.482876 48.112656 58.018509 62.451215 48.709521
 114.000000 57.604420 55.446871 54.378645 71.174766 52.449954 52.314959 58.277929 64.711550 49.035336
 115.000000 61.674470 57.121564 47.320490 67.740821 52.842814 45.050384 56.695439 63.669833 50.408131
 116.000000 61.938013 57.745942 49.970262 70.209195 53.427919 49.216763 61.425215 63.005139 50.006651
 117.000000 56.432744 55.009473 46.461339 69.463320 53.778547 51.767817 54.508762 64.083261 49.859017
 118.000000 62.015293 59.599644 48.866168 64.843936 54.076308 53.445543 54.113394 61.345153 46.353225
 119.000000 60.271590 63.298010 47.447567 69.161457 55.767469 51.895042 53.048935 64.273592 47.760997
 120.000000 58.663985 57.170630 53.754443 70.336758 52.821533 53.024151 60.101985 63.787246 49.268645
 121.000000 56.787458 57.987327 51.276159 71.770028 56.563134 51.586981 56.332761 66.015471 47.631326
 122.000000 60.200734 57.397505 49.176261 68.377633 51.730953 53.233992 56.526813 63.713794 49.108678
 123.000000 57.545831 58.183609 49.712592 69.345309 55.553074 47.277598 57.993794 59.670729 47.952447
 124.000000 57.069648 57.260734 49.845941 70.579971 62.843633 45.041190 64.103194 64.612339 48.046432
 125.000000 56.468726 56.020587 50.422954 71.628119 56.754117 47.803851 58.215638 63.717465 43.156613
 126.000000 57.369390 53.420959 47.172153 65.109219 58.181820 50.182785 59.110931 65.314578 46.534429
 127.000000 57.433412 59.591045 52.578864 71.811336 55.058704 57.542073 59.381738 64.839657 50.508657
 128.000000 63.518789 61.389529 50.115333 65.839666 55.468627 47.317564 56.758796 66.044457 47.061091
 129.000000 55.285291 58.308446 47.878589 73.222489 57.451132 51.934541 57.226069 63.241084 45.095626
 130.000000 55.952614 58.786825 48.138289 66.419722 57.722273 49.910212 57.889618 63.425246 47.382937
 131.000000 61.259250 57.677780 45.578724 65.602535 56.803515 50.547235 54.411175 65.892012 49.619463
 132.000000 59.037150 59.880115 46.638036 66.554511 55.547474 52.003754 56.224135 66.006830 52.593417
 133.000000 59.271779 60.686507 49.860224 68.212681 54.706683 52.726247 53.446869 62.041876 49.588022
 134.000000 59.540957 59.069137 46.997798 73.879552 55.182401 53.442029 54.485214 65.291137 45.983940
 135.000000 58.671661 59.443849 45.442389 67.092486 55.336290 49.585768 51.633470 60.543424 47.425673
 136.000000 58.629602 59.553012 45.567431 70.352011 59.249514 50.887357 53.775236 63.279384 47.844485
 137.000000 59.776172 56.524472 48.484459 70.466366 58.011034 56.357521 55.580442 66.957008 49.707036
 138.000000 56.214421 58.535898 48.358591 67.928092 56.888827 55.726780 57.584877 66.194483 49.723517
 139.000000 60.046285 60.351074 47.139201 74.063624 57.493714 51.742385 53.054244 61.476360 47.119826
 140.000000 59.546255 61.540554 48.284500 70.104078 56.556253 50.711617 56.651003 65.967282 49.365558
 141.000000 57.756639 60.025831 46.819415 71.332698 55.036490 51.730737 57.273187 64.415327 47.195310
 142.000000 57.582872 60.390983 51.685334 69.439297 61.222478 53.404421 59.877299 72.155887 49.679232
 143.000000 55.815191 59.452888 46.319353 71.170497 53.842442 51.768001 54.733206 65.352314 45.013513
 144.000000 58.957383 57.873575 52.518875 70.391765 53.086662 50.982229 58.129205 64.146994 45.015578
 145.000000 58.243056 57.303929 46.984251 71.274749 53.783886 52.112831 60.476761 66.080536 48.972985
 146.000000 59.525169 63.099941 50.072430 69.066042 54.309439 47.719814 57.090964 64.818244 45.057281
 147.000000 60.439724 61.466721 51.228103 69.192298 57.110718 53.901144 60.257864 68.559333 46.252640
 148.000000 59.753365 55.206146 48.616576 69.625675 57.087441 54.750714 55.097789 63.529017 48.860996
 149.000000 58.388009 58.851033 48.068134 69.679956 54.512196 49.727840 56.094033 67.487582 47.102189
 150.000000 58.580107 59.833375 53.453575 72.190138 54.559563 51.800122 55.633173 63.527282 47.996760
 151.000000 62.692855 61.376949 50.238090 72.205673 55.747785 50.218718 57.637282 63.374600 48.938945
 152.000000 55.393402 56.187583 48.623715 67.751329 59.288077 55.729040 59.418269 67.896625 48.313552
 153.000000 53.393756 56.761684 49.939924 69.974971 54.577862 51.733851 60.639598 65.336443 45.760416
 154.000000 57.155047 52.815135 46.526350 67.667183 59.384332 48.025220 58.158711 63.675189 49.690002
 155.000000 58.256578 55.224554 49.356725 71.954879 51.150937 48.183810 55.399654 63.668363 45.423674
 156.000000 58.775005 55.302737 49.775100 71.556702 50.265322 49.755674 52.933293 60.238585 49.364596
 157.000000 54.356759 58.171074 45.788688 64.885026 58.323298 53.189175 55.151561 65.682302 48.549995
 158.000000 59.064472 59.019084 51.093929 65.631224 57.328581 47.950783 59.837335 67.912292 47.713623
 159.000000 56.537710 60.754650 48.669128 67.172506 54.143823 53.578825 54.194636 64.215683 45.776716
 160.000000 52.563504 52.296482 53.697345 72.803976 56.374277 55.156577 59.436071 66.431202 51.515568
 161.000000 58.616608 60.397149 47.524835 65.582413 54.586304 48.062223 57.129267 63.786641 46.473114
 162.000000 59.174292 61.146830 49.164650 66.134547 54.209990 53.540918 63.009152 67.564359 47.385818
 163.000000 55.701037 55.686656 48.441689 70.380798 57.857691 49.265213 57.892133 63.379471 49.534527
 164.000000 55.489455 56.634232 52.628188 69.027709 53.830023 52.501393 58.721983 61.816815 48.317116
 165.000000 53.592566 50.878900 47.120856 67.032809 59.252212 50.098378 59.124331 64.613333 48.168778
 166.000000 55.688821 54.321509 49.605095 67.850338 57.621318 55.223869 61.148806 61.970278 48.751236
 167.000000 58.175651 57.485781 53.468422 67.710228 52.677085 50.277911 60.847583 68.247245 46.396862
 168.000000 52.000287 53.318251 49.313076 69.962546 56.870191 48.809385 63.686892 67.284616 50.241883
 169.000000 49.910513 52.023115 48.669404 66.307448 55.719270 49.997295 58.930213 64.101209 49.753330
 170.000000 54.228310 53.359482 47.645191 63.987236 52.830988 51.289376 62.462598 63.848634 47.229485
 171.000000 55.476008 58.335916 44.927150 67.480017 55.229644 50.695749 56.377593 65.866400 46.038443
 172.000000 53.348416 51.925176 48.866820 64.216757 52.930849 48.288484 58.793781 63.280367 47.371052
 173.000000 54.089418 58.156826 48.045768 62.003298 52.092077 52.332377 57.457824 65.113131 48.580026
 174.000000 58.168340 61.593228 49.722044 64.304375 53.227965 47.559720 62.661054 67.560150 48.300598
 175.000000 54.708781 59.380868 47.240332 65.557945 51.188800 47.060504 60.522429 59.538032 46.983224
 176.000000 53.792507 62.251591 45.861110 65.468231 54.084761 51.435000 58.645936 67.102196 50.840332
 177.000000 56.523604 61.742790 46.161792 65.410624 53.685112 51.355359 56.597082 62.809473 47.786799
 178.000000 52.698369 57.457607 52.270881 68.069233 54.450913 48.856725 54.583049 63.666161 48.895994
 179.000000 59.806324 60.919753 49.380039 68.391045 51.562290 51.438254 53.767851 64.122738 46.053887
 180.000000 54.748990 61.561520 53.981803 71.907629 55.723972 49.378850 61.315429 66.427565 48.874344
 181.000000 55.235051 60.717986 48.256889 66.436467 53.232368 51.948415 57.244281 66.368145 48.631188
 182.000000 56.848226 58.001327 49.010511 71.492082 55.903284 46.847577 56.549030 64.166337 51.352382
 183.000000 57.596910 61.617874 49.693278 64.273411 56.498338 52.392739 60.291696 63.487028 47.807016
 184.000000 57.442608 57.543263 47.376013 65.391648 55.129162 52.560216 59.445183 64.165245 46.885659
 185.000000 53.746196 64.164936 50.791272 68.041500 56.991256 49.332702 57.448979 65.576289 44.612500
 186.000000 57.565096 58.804433 49.862751 62.750729 54.388858 50.748691 55.737685 70.271300 47.547508
 187.000000 54.599546 62.125456 48.239359 67.976844 54.507760 51.084090 56.910975 68.233755 48.211321
 188.000000 56.354315 59.633626 49.283524 66.540905 54.273546 48.323280 61.166419 66.284514 50.871769
 189.000000 52.413674 54.263641 48.423311 68.330042 55.439296 51.552888 59.574695 66.401685 48.965935
 190.000000 57.925689 58.325609 48.971766 67.347601 51.883003 51.776480 56.291870 68.368719 51.903804
 191.000000 58.702862 57.757152 48.940308 70.126375 56.229398 52.037419 59.034226 63.407016 45.381015
 192.000000 59.945219 55.168793 52.077991 66.795730 55.021802 50.690624 53.610921 64.187962 47.165955
 193.000000 55.042322 57.074437 50.066042 71.988198 52.253926 46.730847 55.845911 65.874559 48.353066
 194.000000 52.582363 58.655770 44.623385 68.889636 56.826357 49.286773 55.391480 64.311234 46.114872
 195.000000 61.952366 59.419940 47.520600 69.950547 54.825802 44.766330 58.523952 66.131356 50.727039
 196.000000 53.115912 60.907754 49.929503 67.737262 54.081777 49.861329 56.306079 66.421559 47.425631
 197.000000 57.489389 57.485692 51.929203 68.523476 52.550456 49.176184 57.050533 65.546202 47.068723
 198.000000 57.922674 58.559569 48.214266 71.285876 54.083921 51.568921 52.302530 66.910693 48.651617
 199.000000 54.888499 59.172343 45.228709 66.296865 52.693047 50.415021 53.067745 68.354513 48.643731
 200.000000 60.195964 56.345249 48.277410 68.039374 51.631204 48.288960 55.641745 66.851847 49.654436
 201.000000 55.400563 53.081998 49.485281 68.934697 51.423360 48.695444 57.973928 66.036809 48.771987
 202.000000 60.524035 58.209831 50.095361 69.265922 50.720335 45.837667 62.262886 64.693347 49.189861
 203.000000 58.315030 52.313626 48.338817 69.452104 55.607095 50.297885 59.060733 64.198159 47.809437
 204.000000 55.371529 56.346358 48.225704 66.333635 58.218414 51.337228 58.580023 63.496294 45.650121
 205.000000 53.609861 56.092987 49.580474 69.608894 51.310641 50.916121 56.765233 64.720913 46.593876
 206.000000 61.444852 59.478540 45.801719 67.483248 53.412447 50.908852 60.906130 61.983246 48.516310
 207.000000 58.048796 61.682645 45.431897 66.604399 53.107948 52.623387 59.738491 63.553034 49.015891
 208.000000 64.005808 56.080674 44.779214 69.323661 55.093541 55.527835 58.458298 65.000487 47.184796
 209.000000 55.828598 55.429428 51.857879 70.974928 52.401035 52.381027 57.567265 64.714198 46.829952
 210.000000 54.166741 61.273917 47.991586 67.718576 52.029089 47.963814 56.976834 60.169398 48.866077
 211.000000 59.976116 62.305131 50.685600 69.488300 52.311747 49.023355 54.462875 63.958905 48.484393
 212.000000 57.902014 60.737445 49.966389 72.817458 55.474358 50.714170 57.417811 61.850632 49.244351
 213.000000 56.530901 58.129477 47.686759 69.093437 54.565560 52.473991 58.558803 64.741032 49.571853
 214.000000 53.639153 54.343211 44.869749 64.750957 54.978767 50.976852 59.209666 62.223317 47.077924
 215.000000 58.360784 52.331480 48.619564 72.351062 53.860947 56.476980 55.928240 63.708416 49.132178
 216.000000 56.458408 54.197307 44.152831 68.283107 52.993216 50.771080 61.780974 62.622043 50.343413
 217.000000 53.818979 56.326876 44.460491 64.439178 54.472344 48.786536 50.847342 64.136359 48.863777
 218.000000 56.628804 58.380512 50.779508 68.627997 54.709285 50.273728 56.744338 63.577963 48.089182
 219.000000 59.340316 57.092775 44.592478 66.173885 55.296151 54.115348 58.598776 68.363579 50.329624
 220.000000 59.508572 55.586800 47.608846 66.555874 55.356828 54.166492 57.805112 59.478498 46.863812
 221.000000 60.145377 56.483985 47.631166 65.988444 58.801936 51.590738 57.723365 62.211411 44.858257
 222.000000 56.478606 51.060248 48.447401 68.035997 52.256556 54.005525 58.209354 60.449539 51.812998
 223.000000 56.014962 51.807879 50.349254 66.253708 54.681626 48.272360 52.770512 59.767808 49.960361
 224.000000 54.402915 52.743167 49.270461 72.039028 55.362944 49.666772 59.406362 67.313054 45.705354
 225.000000 62.341889 63.212528 45.395558 68.488949 51.313604 45.394060 56.515450 62.317386 47.074661
 226.000000 60.597293 58.495193 45.405624 67.269596 54.081107 52.117628 56.872972 64.008395 48.521298
 227.000000 60.242354 60.924440 46.165787 68.323178 51.002325 49.486593 59.160158 61.212335 46.278480
 228.000000 58.680448 53.196463 49.035681 69.138396 56.682359 50.144261 58.052200 64.167742 47.385929
 229.000000 55.025669 61.642999 47.762335 70.728413 55.829165 52.754331 57.990770 65.323378 45.738029
 230.000000 59.374040 60.556199 48.022582 67.622560 55.887962 49.490233 57.678460 60.309245 45.127409
 231.000000 55.150351 57.313998 44.973835 68.353057 57.303304 53.902128 61.001274 66.747871 50.630383
 232.000000 59.316343 54.925966 44.924308 65.190163 54.380650 50.960635 61.129756 66.478326 47.974831
 233.000000 59.902657 58.101351 43.494096 68.552406 54.484453 50.755920 56.760176 63.245636 47.472655
 234.000000 60.060946 60.419089 45.888251 66.386120 54.780409 52.000931 59.778801 64.171860 43.897483
 235.000000 59.020094 55.086188 47.648078 67.990525 55.050299 49.470393 58.287142 64.848465 46.486577
 236.000000 56.582861 56.978143 46.959015 65.896790 51.346721 46.876700 58.129087 64.519913 46.930852
 237.000000 55.937407 57.722975 45.149216 64.994704 53.438896 50.186136 61.400445 66.042770 50.331086
 238.000000 58.565844 56.787308 50.391296 68.091064 54.600939 52.642990 57.743554 65.517906 47.926168
 239.000000 56.024292 55.335717 52.318254 69.119752 50.244513 48.341029 56.822542 67.880701 47.678812
 240.000000 59.541950 55.573984 46.430498 66.290180 48.531511 55.885756 56.850421 61.588944 45.893479
 241.000000 61.972330 54.055019 51.810925 66.612261 55.485251 56.432432 55.936853 65.321897 49.735007
 242.000000 55.796573 54.912878 46.254034 68.434432 53.586902 52.704871 54.876606 61.331165 47.454209
 243.000000 55.297080 54.867589 48.359958 64.098067 52.328813 52.311550 54.869548 65.721742 45.900493
 244.000000 58.191337 58.325673 46.043254 69.732201 54.980346 53.844337 56.595297 64.135824 44.631662
 245.000000 61.405774 58.786653 44.735752 67.763293 52.892119 49.553786 55.750056 67.171613 47.216512
 246.000000 59.872991 57.762442 48.412937 67.843054 55.407294 53.754200 55.622379 61.036719 48.256514
 247.000000 56.745459 56.454472 47.077156 69.411235 56.398365 51.863086 56.969298 68.437686 51.747920
 248.000000 58.328577 58.166811 44.484997 66.236908 55.532068 52.612409 53.124288 65.727267 49.806634
 249.000000 60.912130 57.711687 48.935006 69.986200 56.937508 52.083962 53.082724 58.573039 46.852460
 250.000000 60.495432 61.301259 49.770498 71.772826 55.310270 55.157158 55.965933 63.966322 45.295778
 251.000000 56.767871 57.636287 46.760404 69.113472 55.234669 50.514144 52.654203 63.744635 45.813550
 252.000000 54.468827 60.623813 50.794435 64.579694 58.968791 52.907573 54.477818 63.689121 47.071043
 253.000000 58.519073 55.751967 47.390487 65.219836 51.916106 48.750535 55.977716 68.051100 46.011516
 254.000000 53.466594 56.999716 49.565895 67.433116 55.066125 53.636309 58.203633 67.025819 48.161386
 255.000000 54.681997 59.635004 47.353882 68.707991 56.934353 53.143407 55.402631 63.290987 47.088505
 256.000000 59.310682 61.401121 44.243626 64.678473 57.540613 53.756686 59.056270 65.102411 46.639801
 257.000000 61.484045 57.712482 45.188999 68.913880 52.787396 47.054295 61.828673 65.300520 47.483188
 258.000000 58.030184 55.534381 46.480335 71.963552 53.573090 50.545891 53.295823 64.898732 49.273480
 259.000000 59.913022 56.625808 48.540211 71.248123 54.976102 52.637344 53.666315 63.225458 48.304835
 260.000000 56.113419 54.023769 45.297957 66.569271 53.530124 48.893960 57.692116 59.937520 45.444969
 261.000000 53.230372 55.797117 48.792907 67.673018 55.260877 47.167375 56.728398 65.323790 50.737591
 262.000000 56.765667 57.699725 50.528565 65.323169 51.187558 49.214630 61.249656 66.001443 46.158316
 263.000000 60.258463 58.119360 47.814801 67.775918 54.448620 52.826426 57.113655 67.595279 49.395130
 264.000000 57.902258 52.664861 47.446557 63.197955 53.890871 51.212091 60.643239 63.983555 50.322163
 265.000000 62.059431 62.463179 44.767229 65.347774 57.218423 50.424442 56.302548 63.886986 47.754815
 266.000000 58.641186 57.608764 48.330754 65.371236 58.706793 52.672306 57.152269 62.086546 48.902632
 267.000000 56.485924 53.089139 52.376977 71.034857 54.545321 51.662521 57.271952 64.340779 44.174367
 268.000000 57.590741 56.546036 43.791210 68.076479 50.453833 49.017777 56.544751 64.524172 46.803930
 269.000000 57.146110 55.063848 46.673834 69.510369 55.371998 52.335265 57.540923 67.462594 47.853785
 270.000000 52.603231 57.078442 50.980407 67.775750 49.826555 45.418967 55.802347 63.944110 47.554985
 271.000000 56.059598 57.822123 44.569504 71.208578 53.186996 55.198037 58.702081 65.677706 47.649462
