,H3-H3 angle,H3-H4-1 angle,DNA H3-H4-1 angle,DNA H3-H4-1 torsion,H3-H4-2 angle,DNA H3-H4-2 angle,DNA H3-H4-2 torsion,DNA torsion
1,78.22887121713296,141.53481750238993,130.25274095074454,-4.5186423542705105,140.74875896916794,127.86195266884582,-5.892770264155257,-14.647479801348235
2,83.97426742827615,138.76683177772097,131.10928657012164,-11.820698292818212,138.14878521167282,129.90999574459255,-11.879834797878813,-14.165973386198633
3,85.9912297581866,137.01772167177643,130.18029089449678,-8.196720952544704,138.48927980239583,132.6370774082285,-7.414118608011628,-11.77815730749791
