,H3-H4-1 angle,DNA H3-H4-1 angle,DNA H3-H4-1 torsion
153000.0,144.18479160431278,121.4316920133136,34.13170123595424
154000.0,143.93363518454214,125.72139590902974,24.535507211652416
155000.0,146.82397395055986,127.90963728267131,30.007832709217652
156000.0,143.9706057217754,124.6720865653803,22.74472006517275
157000.0,143.84425221419565,124.80950197678285,30.968577949824823
158000.0,143.29442364595624,121.64031473166496,18.542939067921683
159000.0,144.4815262877521,126.21966106105407,21.872969400654306
160000.0,143.67936161037179,126.51882127650155,10.589121958355488
161000.0,144.81722730167553,128.6095974616784,14.7158363692832
162000.0,141.93224823697125,124.4526987806134,40.77537359880974
163000.0,143.78424675051266,126.12874720351074,23.510569985301483
164000.0,143.66365241145851,123.33667860333746,26.959850613425402
165000.0,144.83151302980912,124.08528748027109,27.90446601291285
166000.0,144.9488534962808,123.13177836275315,32.3642426723375
167000.0,142.70550808297466,122.65630587545485,17.279648642687814
168000.0,145.62273651882293,118.67900826703189,-3.2876429954300423
169000.0,143.04576117350788,121.06345089997528,8.52731663350993
170000.0,145.4708928072046,115.7665907501325,12.9512234289369
171000.0,140.16391433651336,117.05984904969304,19.019012279920826
172000.0,142.83516909776185,119.26587845494703,32.07329473130483
173000.0,141.4790658842154,120.95353002202081,15.678445593537333
174000.0,143.6519938848857,115.10185755379445,19.432840910094363
175000.0,141.6085242779522,118.02931176368664,29.97169676694572
176000.0,142.86819811627197,119.04616756522506,13.777223890687509
177000.0,141.78944098959656,119.7951695810374,35.772436679133165
178000.0,142.20598084316822,119.68080867843177,20.32930660244785
179000.0,142.46270780551723,120.20766313817741,17.933388407583976
180000.0,143.37893367379084,119.27329573360544,30.716014565475994
181000.0,144.6345661993275,118.4229867845287,25.40946844911385
182000.0,142.7517669930668,118.97964316354137,24.650213578744918
183000.0,143.9731286399297,119.6805089995179,29.784703784134685
184000.0,142.79364225844395,115.80059526823955,19.934730115893945
185000.0,143.77504934501044,117.81879847087448,32.91793436517586
186000.0,142.60086768817442,123.77342054376254,18.580623374780604
187000.0,141.9729609420261,118.54157569317243,30.584310326582248
188000.0,142.5893631934428,119.7398408989381,28.513127505650182
189000.0,143.15646701251382,123.11107953915564,26.216858424012745
190000.0,144.2379325276279,122.5448123568772,24.832882943208524
191000.0,143.23173172049073,124.02710089881455,29.31702557829419
192000.0,143.78195994740315,125.2254379102342,35.47794778286919
193000.0,147.56563543263397,125.9743500459304,16.33555131598867
194000.0,145.0959277993298,120.45982391103429,18.418961933986555
195000.0,143.99724830036794,122.12775784198548,17.342446209235444
196000.0,142.40862628187006,124.04839477192083,21.172300453244706
197000.0,144.26644798050978,122.7223934881183,10.73339770622247
198000.0,144.51366486092596,127.21786142703131,23.41120693926879
199000.0,142.60513159737178,127.16233420505066,18.468172466898807
200000.0,144.14122425559248,123.29377216117747,26.33434307569063
201000.0,145.04294991322723,124.80524692256375,14.1428438064205
202000.0,143.2353603207313,127.70754025528362,23.36910881025497
