,H3-H3 angle,H3-H4-1 angle,DNA H3-H4-1 angle,DNA H3-H4-1 torsion,H3-H4-2 angle,DNA H3-H4-2 angle,DNA H3-H4-2 torsion,DNA torsion
1,77.48982871109267,141.84409885624729,129.77215829118262,-7.7902991504098456,140.8993883240583,129.0857759805212,-4.4065188142910054,-13.580783931728261
2,82.83465294038096,140.5023309916175,131.90664682319363,-5.806248618196729,139.0236544900751,127.43445809606018,-6.139737504501043,-15.17399020645389
3,79.58077749515839,140.50837286647166,128.97261597273254,-6.732410100871576,142.29429247392426,127.48406000346883,-3.8548845804858987,-15.242810722204611
4,86.71735352395761,138.58739222229707,136.1306412952934,-26.897788155259047,135.5159473685867,130.49282647736067,-3.778867696174873,-17.958306622036257
